author/twitterUrl,author/userName,createdAt,text,url
https://twitter.com/jenniebeh,jenniebeh,Thu Nov 02 10:28:24 +0000 2023,yunjin in america is jennifer like babes she's an asian baby girl hot girl shit THEE hottest a baddie,https://x.com/jenniebeh/status/1720025056162812327
https://twitter.com/VytrangN,VytrangN,Wed Nov 01 05:30:13 +0000 2023,Too pretty to spook #Halloween2023 #vietnamesegirl https://t.co/WbG1PwTA3S,https://x.com/VytrangN/status/1719587627199054030
https://twitter.com/abrahgaz,abrahgaz,Sat Dec 30 21:26:41 +0000 2023,@fha_vourite @MegaGreat2 No worry e go boom ijn if e boom u fit help me with 3k abg 🤲🙏,https://x.com/abrahgaz/status/1741209213114646864
https://twitter.com/abrahgaz,abrahgaz,Sat Dec 30 21:26:29 +0000 2023,@Ahmedja44410847 @fha_vourite @MegaGreat2 E go boom ijn if e boom u fit help me with 3k abg 🙏,https://x.com/abrahgaz/status/1741209164578275473
https://twitter.com/LiyahABG,LiyahABG,Sat Dec 30 21:24:52 +0000 2023,"@BangemTV 😭😭
I know his heart is heavy rn. 
God is watching what he's doing for this family xx",https://x.com/LiyahABG/status/1741208755298005205
https://twitter.com/LiyahABG,LiyahABG,Sat Dec 30 21:18:54 +0000 2023,"When June is finally respected. 
Maybe?",https://x.com/LiyahABG/status/1741207256245371177
https://twitter.com/clementinekesh,clementinekesh,Sat Dec 30 21:11:25 +0000 2023,"nhfgva: url jub'f shareny jnf gung?
qer: jub pbhyq fnl? :)
nhfgva: cebonoyl abg vzcbegnag :)

they love to torture ali and it brings me the greatest joy",https://x.com/clementinekesh/status/1741205370867941712
https://twitter.com/scrw_you_twter,scrw_you_twter,Tue Oct 31 00:55:19 +0000 2023,@vampgothboy Asian baby girl,https://x.com/scrw_you_twter/status/1719156058848116965
https://twitter.com/asianbabygirl17,asianbabygirl17,Mon Oct 30 23:26:16 +0000 2023,"@Kiinng_M_tou @icespicee_ aside from your ugly face, your nothing to offer in this world",https://x.com/asianbabygirl17/status/1719133647884955764
https://twitter.com/asianbabygirl17,asianbabygirl17,Mon Oct 30 23:24:45 +0000 2023,@teuwaiseuphile @Rocky77934270 @zunej109856 @FullMetalOnce delusional this is not 2016 hahahaha,https://x.com/asianbabygirl17/status/1719133265788088629
https://twitter.com/jpekkie,jpekkie,Mon Oct 30 13:45:04 +0000 2023,@jnkawakami asian baby girl vibe,https://x.com/jpekkie/status/1718987387135758707
https://twitter.com/goatofthroat222,goatofthroat222,Mon Oct 30 11:01:57 +0000 2023,"WELCOME TO MY NEW CHANNEL ❤️‍🔥

I am your sweet Asian girl who recently turned 18

Will post here regularly and we will have a lot of fun together 😜

https://t.co/tjujz96hlK",https://x.com/goatofthroat222/status/1718946333719920886
https://twitter.com/1Fusion__,1Fusion__,Mon Oct 30 09:34:05 +0000 2023,@wrythous @ShinjiStupid asian baby girl???????!!!!!,https://x.com/1Fusion__/status/1718924222330982602
https://twitter.com/asianbabygirl17,asianbabygirl17,Mon Oct 30 07:55:36 +0000 2023,@Rocky77934270 @zunej109856 @FullMetalOnce its true tho even koreans didnt know twice right now 😂 charts proves it,https://x.com/asianbabygirl17/status/1718899440835326180
https://twitter.com/asianbabygirl17,asianbabygirl17,Mon Oct 30 07:19:57 +0000 2023,"@ourRoseanne @chipmunk0415 @GIRL0VESICK @ygent_official theres no blink on my bio, also i love rose but idont like solo stans like u",https://x.com/asianbabygirl17/status/1718890465704206694
https://twitter.com/VytrangN,VytrangN,Sun Oct 29 21:10:36 +0000 2023,"Happy Halloween 2023 
#Vietnamese #Halloween2023 https://t.co/0DDVANQzGq",https://x.com/VytrangN/status/1718737117789257960
https://twitter.com/Mavrk,Mavrk,Sat Oct 28 05:46:09 +0000 2023,@lesjyeux @lepsyeux Asian baby girl,https://x.com/Mavrk/status/1718142086867001350
https://twitter.com/asianbabygirl17,asianbabygirl17,Fri Oct 27 10:09:07 +0000 2023,@subzidite2 @BrenEsports @MlbbEsports @BLACKLISTINTL @echophilippines @GG_RSG Bren and Echo ❤️,https://x.com/asianbabygirl17/status/1717845877879189754
https://twitter.com/asianbabygirl17,asianbabygirl17,Thu Oct 26 17:37:50 +0000 2023,@jcl88mingukie the holy fam,https://x.com/asianbabygirl17/status/1717596409581773113
https://twitter.com/asianbabygirl17,asianbabygirl17,Wed Oct 25 23:57:51 +0000 2023,@my5un1ight Baby reyster 🥰 https://t.co/X5YO2AZRIk,https://x.com/asianbabygirl17/status/1717329656154853763
https://twitter.com/asianbabygirl17,asianbabygirl17,Wed Oct 25 07:11:07 +0000 2023,@woozi_ho5si @TFN_official_ @mld_official_ Yes Marcus and Jeromy both '09 🥰 https://t.co/Os9b0XL1Wj,https://x.com/asianbabygirl17/status/1717076304007409850
https://twitter.com/readsrune,readsrune,Tue Oct 24 06:50:43 +0000 2023,asian baby girl 😭😭😭,https://x.com/readsrune/status/1716708784385728999
https://twitter.com/asianbabygirl17,asianbabygirl17,Tue Oct 24 05:05:14 +0000 2023,@realityofmeme @BuzzingPop every britney stan like me will do that. we are too excited for this book 🥰🥰😍,https://x.com/asianbabygirl17/status/1716682238467981787
https://twitter.com/asianbabygirl17,asianbabygirl17,Tue Oct 24 04:14:37 +0000 2023,@TheDarkXRises @PopCulture2000s she dont like u either,https://x.com/asianbabygirl17/status/1716669499825647747
https://twitter.com/asianbabygirl17,asianbabygirl17,Mon Oct 23 15:18:43 +0000 2023,@AIRLS19 yessss blackpink and hori7on ❤️🥰,https://x.com/asianbabygirl17/status/1716474238650179883
https://twitter.com/asianbabygirl17,asianbabygirl17,Mon Oct 23 07:32:26 +0000 2023,"@UoxoUUoHoUpepe Hello please check cloud 7 they are the youngest ppop group

https://t.co/p6sEIPtXFl",https://x.com/asianbabygirl17/status/1716356892518457708
https://twitter.com/asianbabygirl17,asianbabygirl17,Mon Oct 23 07:06:09 +0000 2023,@tinytyuns Thankyou https://t.co/jqOzYUN8Gd,https://x.com/asianbabygirl17/status/1716350280831561815
https://twitter.com/asianbabygirl17,asianbabygirl17,Sat Oct 21 17:52:40 +0000 2023,@yobikenoby jungkook and who,https://x.com/asianbabygirl17/status/1715788203364598253
https://twitter.com/VytrangN,VytrangN,Fri Oct 20 19:59:30 +0000 2023,Happy Vietnamese Women’s day #vietnamese https://t.co/7xn48Ri1fs,https://x.com/VytrangN/status/1715457737222672530
https://twitter.com/booomclat,booomclat,Fri Oct 20 13:33:19 +0000 2023,@90thinqss OMG ASIAN BABY GIRL WHOOOO 😍😍😍,https://x.com/booomclat/status/1715360550832746672
https://twitter.com/asianbabygirl17,asianbabygirl17,Fri Oct 20 01:20:45 +0000 2023,@mixme26 @bonggonzales_ they like each other,https://x.com/asianbabygirl17/status/1715176191177658792
https://twitter.com/KinEto46,KinEto46,Thu Oct 19 09:49:34 +0000 2023,@Niijunjun @SynUmbruh asian baby girl,https://x.com/KinEto46/status/1714941854574137428
https://twitter.com/asianbabygirl17,asianbabygirl17,Wed Oct 18 22:58:24 +0000 2023,@Pars072 @POTUS PALESTINE AND MUSLIMS ARE TERORRIST,https://x.com/asianbabygirl17/status/1714777982391419173
https://twitter.com/bbycmbi,bbycmbi,Wed Oct 18 15:57:20 +0000 2023,"@oceanaxblve my ABG, asian baby girl. &lt;33",https://x.com/bbycmbi/status/1714672016492826791
https://twitter.com/asianbabygirl17,asianbabygirl17,Wed Oct 18 15:55:17 +0000 2023,@bggblackpink_ you'll never know,https://x.com/asianbabygirl17/status/1714671500064952668
https://twitter.com/asianbabygirl17,asianbabygirl17,Wed Oct 18 12:35:29 +0000 2023,"@LolaaBrink @ElijahSchaffer shut up loser, no one wants you here",https://x.com/asianbabygirl17/status/1714621220963205404
https://twitter.com/thetballesteros,thetballesteros,Wed Oct 18 11:38:27 +0000 2023,HAPPIEST BIRTHDAY TO MY ASIAN BABY GIRL @_aridesu 🔥❤️✨🥂,https://x.com/thetballesteros/status/1714606864791732568
https://twitter.com/asianbabygirl17,asianbabygirl17,Wed Oct 18 11:24:39 +0000 2023,@TheNaijaNerd @BuzzingPop shut up and unfollow,https://x.com/asianbabygirl17/status/1714603391811477705
https://twitter.com/asianbabygirl17,asianbabygirl17,Wed Oct 18 00:47:36 +0000 2023,@nft_buddies @BLACKPINKMelOn Same #FreeIsrael,https://x.com/asianbabygirl17/status/1714443076234830059
https://twitter.com/asianbabygirl17,asianbabygirl17,Wed Oct 18 00:41:58 +0000 2023,@dropsunshinee btshit was done.,https://x.com/asianbabygirl17/status/1714441657440260147
https://twitter.com/BBCrooner,BBCrooner,Tue Oct 17 21:31:25 +0000 2023,"Asian Baby Girl insta story be like 

Look what I got today!!!! (It’s boba tea like the last 637 days straight)",https://x.com/BBCrooner/status/1714393705287749743
https://twitter.com/asianbabygirl17,asianbabygirl17,Tue Oct 17 16:30:28 +0000 2023,@viIlainpinks hahahahaha,https://x.com/asianbabygirl17/status/1714317968547668025
https://twitter.com/vvynnxx,vvynnxx,Tue Oct 17 13:28:54 +0000 2023,Asian baby girl type นี่มัน,https://x.com/vvynnxx/status/1714272275397292428
https://twitter.com/CYBERCRIMEUNIT,CYBERCRIMEUNIT,Mon Oct 16 04:43:40 +0000 2023,i just found out about asian baby girl and it's awesome,https://x.com/CYBERCRIMEUNIT/status/1713777707773767692
https://twitter.com/sheng2K_,sheng2K_,Mon Oct 16 01:58:01 +0000 2023,"Not sure why everyone american asian baby girl need to put the word ""rice"" in their IG username",https://x.com/sheng2K_/status/1713736019676381665
https://twitter.com/asianbabygirl17,asianbabygirl17,Sun Oct 15 19:49:00 +0000 2023,@atacconbangtan @grlvillain Girl he looks dinosaur,https://x.com/asianbabygirl17/status/1713643155671924749
https://twitter.com/napsbeforesleep,napsbeforesleep,Sun Oct 15 19:03:33 +0000 2023,"just overheard someone saying “you can get an ABG” and im not sure if they meant asian baby girl or arterial blood gas (probably the latter, fucking nerds)",https://x.com/napsbeforesleep/status/1713631715934061020
https://twitter.com/citoyennetomate,citoyennetomate,Sat Oct 14 22:19:00 +0000 2023,@Tom_the_Knowles read this tweet with ABG = Asian baby girl,https://x.com/citoyennetomate/status/1713318512771338288
https://twitter.com/asianbabygirl17,asianbabygirl17,Sat Oct 14 13:50:29 +0000 2023,"@yoonverte bts are done, only jungkook survived.",https://x.com/asianbabygirl17/status/1713190540530135357
https://twitter.com/asianbabygirl17,asianbabygirl17,Sat Oct 14 13:47:09 +0000 2023,@lejend116 pretty queen jennie 😍😍😍,https://x.com/asianbabygirl17/status/1713189703040762061
https://twitter.com/asianbabygirl17,asianbabygirl17,Sat Oct 14 09:27:19 +0000 2023,@sweetnighttete 2019 records 🤣 because no kpop groups can do tours on 2020 onwards because of covid. 🤣 lols,https://x.com/asianbabygirl17/status/1713124314227302479
https://twitter.com/asianbabygirl17,asianbabygirl17,Sat Oct 14 09:19:12 +0000 2023,"@dropsunshinee ""So far"" meaning 56 reported shows for now, and there are still shows that are still not reported. so its not temporary like what you have said 🤣",https://x.com/asianbabygirl17/status/1713122273241281011
https://twitter.com/asianbabygirl17,asianbabygirl17,Sat Oct 14 09:16:34 +0000 2023,"@yoonverte once bts are done with their srrvice, they are over. 🤣 even seventeen is more popular than them now",https://x.com/asianbabygirl17/status/1713121608989344009
https://twitter.com/asianbabygirl17,asianbabygirl17,Fri Oct 13 01:47:08 +0000 2023,@LovelyPeach2001 watching bp concert and snowdrop,https://x.com/asianbabygirl17/status/1712646116565774409
https://twitter.com/asianbabygirl17,asianbabygirl17,Thu Oct 12 12:48:47 +0000 2023,@DlVINEPINKS missyouuu,https://x.com/asianbabygirl17/status/1712450239578444205
https://twitter.com/asianbabygirl17,asianbabygirl17,Thu Oct 12 12:47:07 +0000 2023,"@DlVINEPINKS @MLG15172148 dont mind them, welcome back 😘 im a jennie stan but i like you.",https://x.com/asianbabygirl17/status/1712449819162411487
https://twitter.com/Wornrwoo,Wornrwoo,Thu Oct 12 04:52:29 +0000 2023,"@Gisolle The asian baby girl, Giselle.",https://x.com/Wornrwoo/status/1712330375442387336
https://twitter.com/propervy,propervy,Thu Oct 12 03:11:10 +0000 2023,@404YSL Asian Baby Girl era?,https://x.com/propervy/status/1712304876364173539
https://twitter.com/ppl_purpl,ppl_purpl,Wed Oct 11 18:07:55 +0000 2023,"and I have experienced discrimination. I was shocked at Harlow objectifying women and calling “my” Asian Baby Girl. This offends the dignity of all those who have called themselves ""ABG"" in modern term too. Why do you do this harm to fans? 
I’m offending for the dignity of",https://x.com/ppl_purpl/status/1712168165332103174
https://twitter.com/ThatBlockofTofu,ThatBlockofTofu,Wed Oct 11 17:59:51 +0000 2023,@pinetreebraanch Asian Baby Girl? 🤔,https://x.com/ThatBlockofTofu/status/1712166133254803467
https://twitter.com/ppl_purpl,ppl_purpl,Wed Oct 11 13:29:17 +0000 2023,"Speaking up for racism is nothing silly to deal with. Why were all 7 spoke out at WH against Asian hate, after multiple Asian women died in mass shooting, SILLY thing you called is about US. Asian Baby Girl is not yours to fetishized",https://x.com/ppl_purpl/status/1712098043905093803
https://twitter.com/LUVM3RlGHT,LUVM3RlGHT,Tue Oct 10 22:38:55 +0000 2023,@cosmicurlss asian baby girl,https://x.com/LUVM3RlGHT/status/1711873976538939780
https://twitter.com/_MorrTex,_MorrTex,Tue Oct 10 17:16:22 +0000 2023,@Defenseholic @itsjadeyanh Asian baby girl demolisher LMFAO,https://x.com/_MorrTex/status/1711792804672766190
https://twitter.com/asianbabygirl17,asianbabygirl17,Mon Oct 09 09:40:37 +0000 2023,@breatheonmiley @Dylan19m my only wish this year is the 2nd english most popular christmas song in my country  next to all i want for christmas.,https://x.com/asianbabygirl17/status/1711315721857466721
https://twitter.com/asianbabygirl17,asianbabygirl17,Mon Oct 09 03:00:25 +0000 2023,@SoWhatBlowMe @BuzzingPop can u terorrist die already,https://x.com/asianbabygirl17/status/1711215007722332387
https://twitter.com/fffvckyoualll,fffvckyoualll,Sun Oct 08 20:25:33 +0000 2023,Balenciaga and Asian baby girl stans shouldn’t talk at all,https://x.com/fffvckyoualll/status/1711115635852202369
https://twitter.com/fffvckyoualll,fffvckyoualll,Sun Oct 08 19:07:44 +0000 2023,@callmebyyourjin @PLAYYPENN just wanted to remind to that the other members had bigger controversies with Islamophobia and jim jones but also the lyrics with Asian Baby girl should we all start writing mass emails to bighit and hybe about them ? Or on weverse ?,https://x.com/fffvckyoualll/status/1711096054735606250
https://twitter.com/asianbabygirl17,asianbabygirl17,Sat Oct 07 13:03:27 +0000 2023,@jimsilks7 @viIlainpinks credits? thats why hes flop 🤣,https://x.com/asianbabygirl17/status/1710641992139772399
https://twitter.com/asianbabygirl17,asianbabygirl17,Sat Oct 07 09:49:23 +0000 2023,@LovelyPeach2001 he. fine post the sex tapes sis,https://x.com/asianbabygirl17/status/1710593153458467041
https://twitter.com/asianbabygirl17,asianbabygirl17,Sat Oct 07 08:59:21 +0000 2023,@jmnpave shut up your stanning fraudmin lols 🤣,https://x.com/asianbabygirl17/status/1710580562883449067
https://twitter.com/OGBitchless,OGBitchless,Sat Oct 07 06:46:27 +0000 2023,Where’s my Asian Baby Girl at?,https://x.com/OGBitchless/status/1710547117402734617
https://twitter.com/1024Noach,1024Noach,Sat Oct 07 06:17:33 +0000 2023,"ABG = Asian Baby Girl 
As an Asian American, I dun think you're unaware of yellow fever/asian fettish phenomenon especially when it was sang by a white man to the fans of an Asian artist. If this doesn't sounds obvious, maybe someone is lacking some cultural sensitivity?",https://x.com/1024Noach/status/1710539843447755059
https://twitter.com/asianbabygirl17,asianbabygirl17,Sat Oct 07 01:51:48 +0000 2023,@gcftokkii @Mahthildis_ yes 14 still a baby same with marcus,https://x.com/asianbabygirl17/status/1710472962951053369
https://twitter.com/banfv_,banfv_,Fri Oct 06 10:42:36 +0000 2023,@JxsnAU @Newbatoon i am an asian baby girl,https://x.com/banfv_/status/1710244158114537580
https://twitter.com/JxsnAU,JxsnAU,Fri Oct 06 10:26:14 +0000 2023,21st w/ @Newbatoon he is still looking for a Asian Baby Girl 💰🥇 https://t.co/OJB1yHGvpl,https://x.com/JxsnAU/status/1710240038372757862
https://twitter.com/asianbabygirl17,asianbabygirl17,Fri Oct 06 10:05:27 +0000 2023,Queen Jennie coming for PAK soon #YouAndMeDDAY,https://x.com/asianbabygirl17/status/1710234806699864539
https://twitter.com/asianbabygirl17,asianbabygirl17,Fri Oct 06 09:24:59 +0000 2023,@instiz @lyle0_0 OMG SAILOR MOON JENNIE EATING KOREAN CHARTS,https://x.com/asianbabygirl17/status/1710224624351637678
https://twitter.com/asianbabygirl17,asianbabygirl17,Fri Oct 06 09:19:42 +0000 2023,@BP_KST Sailor Moon Jennie is back 😍😍😍,https://x.com/asianbabygirl17/status/1710223292869882347
https://twitter.com/MarsZiggy,MarsZiggy,Thu Oct 05 15:32:02 +0000 2023,@BTS10Years @TWin95352248 @DJJINO_twt Asian baby girl isn't a derogatory term. It's a term girls have been using to describe their style for years!! Why you suddenly think it's offensive?? And he is asking if some else is curious about thots. He is not calling ANYONE that term. You don't even understand the lyrics!,https://x.com/MarsZiggy/status/1709954608670654728
https://twitter.com/ChaseEnCashe,ChaseEnCashe,Thu Oct 05 02:23:46 +0000 2023,Asian baby girl?,https://x.com/ChaseEnCashe/status/1709756233572294677
https://twitter.com/asianbabygirl17,asianbabygirl17,Wed Oct 04 23:35:24 +0000 2023,@ABeardedHero email in my heart ❤️,https://x.com/asianbabygirl17/status/1709713862457462857
https://twitter.com/CountDankuIa,CountDankuIa,Tue Oct 03 20:32:06 +0000 2023,"u can’t hurt my feelings, a pic of me used to show up when google image searching “asian baby girl”",https://x.com/CountDankuIa/status/1709305346479755378
https://twitter.com/simjakeyun,simjakeyun,Tue Oct 03 19:59:15 +0000 2023,I've just found out ABG stands for Asian baby girl lmfao😭😭,https://x.com/simjakeyun/status/1709297080420937796
https://twitter.com/YummyMaggie09,YummyMaggie09,Tue Oct 03 17:59:10 +0000 2023,Pick your favorite AI ABG ‘Asian Baby Girl!’ https://t.co/4rPoGvTw8l,https://x.com/YummyMaggie09/status/1709266860460618218
https://twitter.com/Ateena81675024,Ateena81675024,Mon Oct 02 11:39:40 +0000 2023,Okay so he is the girlfriend ?Asian baby girl😂,https://x.com/Ateena81675024/status/1708808967013404991
https://twitter.com/97emoboy,97emoboy,Mon Oct 02 09:58:51 +0000 2023,asian baby girl https://t.co/TvF8JrL2is,https://x.com/97emoboy/status/1708783594729013428
https://twitter.com/KMMiichan,KMMiichan,Mon Oct 02 08:09:49 +0000 2023,"wikipedia : Stereotypes of East Asian Americans in the United States.   AGB : ""Asian baby girl"", commonly abbreviated ""ABG"" and sometimes referred to as ""Asian bad girl"" or ""Asian baby gangster"", is a term that arose in the 1990s New York area https://t.co/xJHqhUmcb9",https://x.com/KMMiichan/status/1708756155890344001
https://twitter.com/AIwaysListening,AIwaysListening,Mon Oct 02 03:40:51 +0000 2023,"@Calbookworm @jeonDM__ @acollins040 @melinda96023040 @WhatchaGot2Say Yes, it stands for Asian Baby Girl but it isn't like it just means ""baby girl"" for Asians. It is a specific type of person.",https://x.com/AIwaysListening/status/1708688469654925616
https://twitter.com/taefrodit,taefrodit,Sun Oct 01 11:19:49 +0000 2023,@veliyona asian baby girl 🤚,https://x.com/taefrodit/status/1708441583773737162
https://twitter.com/synuk1m,synuk1m,Sun Oct 01 09:40:23 +0000 2023,@NamjoonsOTP @TAESGAYKIN @54hrtz asian baby girl,https://x.com/synuk1m/status/1708416560803516876
https://twitter.com/Jungkooksh01,Jungkooksh01,Sun Oct 01 03:38:01 +0000 2023,@bts7bgt Asian Baby Girl...,https://x.com/Jungkooksh01/status/1708325369898819929
https://twitter.com/yulinghwtt,yulinghwtt,Sat Sep 30 21:50:29 +0000 2023,"@CShannon2077 forgot to reply, it means asian baby girl",https://x.com/yulinghwtt/status/1708237909810114649
https://twitter.com/IUTBA,IUTBA,Sat Sep 30 18:32:08 +0000 2023,@AlleighMik @SooshooOt7 He knew it was a cute term (Asian baby girl) his fan *asked* to be called.,https://x.com/IUTBA/status/1708187990709965086
https://twitter.com/aldokoogie,aldokoogie,Sat Sep 30 14:16:14 +0000 2023,@bangtanot7_am Lol yes you know what I saw ?😭 saw a tweet said the ABG is refers to Jk himself he is the Asian baby girl… even they defended in a kidding way but I was like ????😭😭😭what,https://x.com/aldokoogie/status/1708123591156645931
https://twitter.com/Jeonlousss,Jeonlousss,Sat Sep 30 11:42:39 +0000 2023,I didn't even get what the big deal with saying asian baby girl....I myself being an asian girl!!! And they aren't armys if they cancelled and calling names...they are basically all fake who ever cancelled 3D,https://x.com/Jeonlousss/status/1708084943082102959
https://twitter.com/NamjinAdoptMe,NamjinAdoptMe,Sat Sep 30 06:36:29 +0000 2023,Jungkook is my Asian baby girl,https://x.com/NamjinAdoptMe/status/1708007893730275636
https://twitter.com/frattaeboy,frattaeboy,Sat Sep 30 05:22:15 +0000 2023,why a white man saying asian baby girl 🥴😭,https://x.com/frattaeboy/status/1707989210869735494
https://twitter.com/vantesbodyguard,vantesbodyguard,Sat Sep 30 02:22:40 +0000 2023,@akoeyefangirl13 it stands for asian baby girl im hearing but ig it’s only a term for black ppl ? sry im just rly confused,https://x.com/vantesbodyguard/status/1707944019014160637
https://twitter.com/tan7gerines_,tan7gerines_,Sat Sep 30 02:14:13 +0000 2023,"I don't give two fucks, j*ck harlows part slapped and slaaayyyed and made me twerk. People honestly can't take a fun song as a fun song. And the only real ASIAN BABY GIRL is the roundie. 
DROP THE STREAMING SS RIGHT NOW. https://t.co/KcC4kDqAJj",https://x.com/tan7gerines_/status/1707941890258272672
https://twitter.com/LovePassant,LovePassant,Sat Sep 30 02:12:38 +0000 2023,@uhhhhheadass You know you an Asian baby girl,https://x.com/LovePassant/status/1707941491916624351
https://twitter.com/jasminekazooie,jasminekazooie,Sat Sep 30 02:06:27 +0000 2023,@rafiqahakhdar @guacamomole Asian baby girl,https://x.com/jasminekazooie/status/1707939935750410294
https://twitter.com/LuvMeAgain98,LuvMeAgain98,Sat Sep 30 02:05:35 +0000 2023,"Anyways I’m not givin anymore energy to this “Asian baby girl” bs. If y’all wanna be fucking dense n be a fucking snow flakes about it go ahead…. Meanwhile the rest of us gon listen to 3D… y’all stay mad 😘
#JungKook #Jungkook3D",https://x.com/LuvMeAgain98/status/1707939720154484787
https://twitter.com/heyelainer24,heyelainer24,Sat Sep 30 02:05:13 +0000 2023,@SassClassNiceAs @guacamomole Asian Baby Girl,https://x.com/heyelainer24/status/1707939627670118796
https://twitter.com/LuvMeAgain98,LuvMeAgain98,Sat Sep 30 01:46:03 +0000 2023,Y’all really crying over “Asian baby girl” y’all some weak fucks💀🤷🏾‍♀️,https://x.com/LuvMeAgain98/status/1707934801506763143
https://twitter.com/LuvMeAgain98,LuvMeAgain98,Sat Sep 30 01:33:55 +0000 2023,@haloosunoo Literally means “Asian baby girl” like df…. U don’t think that ASIAN MAN would have said something if it was gonna be an issue 💀,https://x.com/LuvMeAgain98/status/1707931748019982684
https://twitter.com/Realeza_ta_aqui,Realeza_ta_aqui,Sat Sep 30 01:08:43 +0000 2023,"@newonefortoday @SassClassNiceAs @guacamomole yeah, it means that or asian baby girl",https://x.com/Realeza_ta_aqui/status/1707925407998103880
https://twitter.com/st_kit_chico,st_kit_chico,Sat Sep 30 00:40:24 +0000 2023,Exploring alternative femininity through the Asian Baby Girl https://t.co/QWQoWSo3KX,https://x.com/st_kit_chico/status/1707918279610859602
https://twitter.com/st_kit_chico,st_kit_chico,Sat Sep 30 00:40:23 +0000 2023,The Asian Baby Girl (ABG) Through a Filipina American Lens https://t.co/1wPgsSXOTC,https://x.com/st_kit_chico/status/1707918277425692892
https://twitter.com/st_kit_chico,st_kit_chico,Sat Sep 30 00:40:17 +0000 2023,"Asian baby girl or ABG let's discuss-- a gendered aesthetic of some East Asian and SE Asian (young) women in the West, esp the U.S. Generally, the ABG ""look"" is defined by bodycon/skin-baring clothing, full make-up, tattoos, dyed or bleached hair. There are many variations +",https://x.com/st_kit_chico/status/1707918252008223000
https://twitter.com/shayebae0613,shayebae0613,Sat Sep 30 00:05:08 +0000 2023,@msjazzsquare Asian baby girl,https://x.com/shayebae0613/status/1707909406782865860
https://twitter.com/rdhunni21,rdhunni21,Fri Sep 29 23:57:05 +0000 2023,@Clairenzh Asian baby girl,https://x.com/rdhunni21/status/1707907380992950599
https://twitter.com/Lyre__gg,Lyre__gg,Fri Sep 29 23:40:41 +0000 2023,@Floatinlyf @cheeksmygi Asian Baby Girl 🤭,https://x.com/Lyre__gg/status/1707903253378392180
https://twitter.com/fairydrems,fairydrems,Fri Sep 29 23:29:24 +0000 2023,Abut ang stands for Asian baby girl thou,https://x.com/fairydrems/status/1707900415042544013
https://twitter.com/malayagaile,malayagaile,Fri Sep 29 23:18:27 +0000 2023,"Some so called “armys” can’t even wait a day before they post their think pieces.We know damn well that every word we post in this app is always use against us and against our boys! Anyway, stream my Asian Baby girl JK’s new song 3D hu is actually 26 yo nd can do wtv t f he wants",https://x.com/malayagaile/status/1707897656184553608
https://twitter.com/chuwanningluver,chuwanningluver,Fri Sep 29 23:06:35 +0000 2023,"@ixieekookie @gayestbts Uh i just knew it's asian baby girl and for east asians or smth, like idk else",https://x.com/chuwanningluver/status/1707894669450080488
https://twitter.com/nctsvtp1h,nctsvtp1h,Fri Sep 29 22:57:43 +0000 2023,@aquariushobi I’m guessing the only thing that people took offense to is the Asian baby girl part😭😭 the rest is alright- I ain’t Asian so I ain’t gon speak over the people who are mad at that but yeah.,https://x.com/nctsvtp1h/status/1707892440303022540
https://twitter.com/cuntresskoo,cuntresskoo,Fri Sep 29 22:54:33 +0000 2023,jungkook is the asian baby girl btw https://t.co/Uns8as7TXD,https://x.com/cuntresskoo/status/1707891643914072153
https://twitter.com/johtoimpact,johtoimpact,Fri Sep 29 22:33:15 +0000 2023,@lovefurina asian baby girl,https://x.com/johtoimpact/status/1707886283895226602
https://twitter.com/katiemusicluvr,katiemusicluvr,Fri Sep 29 22:27:25 +0000 2023,"@BurgundySophia it means asian baby girl
used in very weird ways with degrading connotations toward asian women, but apparently the meanings are changing",https://x.com/katiemusicluvr/status/1707884816480571800
https://twitter.com/seokjin1017,seokjin1017,Fri Sep 29 22:12:34 +0000 2023,@Seokjaneee abg = asian baby girl - used by those with asian fetishism (likes to pursue asian girls to live their 🌽 fantasies),https://x.com/seokjin1017/status/1707881079301157112
https://twitter.com/Taekook88002643,Taekook88002643,Fri Sep 29 21:13:14 +0000 2023,@trinhers Asian Baby girl,https://x.com/Taekook88002643/status/1707866145062330378
https://twitter.com/SteinUmStein89,SteinUmStein89,Fri Sep 29 21:03:17 +0000 2023,@radiantgirl @apobangpoverse @kosmicyoon Asian baby girl,https://x.com/SteinUmStein89/status/1707863642576732545
https://twitter.com/jeonbebee,jeonbebee,Fri Sep 29 20:48:14 +0000 2023,turning myself into an ABG (Asian Baby Girl) omg https://t.co/8RQzfBnFCp via @YouTube,https://x.com/jeonbebee/status/1707859855388639401
https://twitter.com/roundielilgoob,roundielilgoob,Fri Sep 29 20:46:49 +0000 2023,jungkook is The asian baby girl☺️,https://x.com/roundielilgoob/status/1707859497337618912
https://twitter.com/bbykook55,bbykook55,Fri Sep 29 20:15:08 +0000 2023,"I think it's important for us to have a deeper understanding of what the term 'Asian Baby Girl' really means in today's society. While it is often used to describe Asians who present themselves with colored hair, lashes, long nails, tattoos, and other aesthetic choices, it's crucial to recognize that it doesn't hold any inherent or significant meaning beyond that.",https://x.com/bbykook55/status/1707851525266280742
https://twitter.com/simps4bangtan,simps4bangtan,Fri Sep 29 19:49:12 +0000 2023,"is the Asian baby girl in the room with us 
(It’s Jungkook)",https://x.com/simps4bangtan/status/1707844996479508665
